"41","KOL","1","biw","7","Recommendations: A team be assigned to develop initial literacy materials in kol, followed by transition materials into Mekaa and or koozime, together with french, and to promote a literacy program in the Bekol area. An evaluation should be made three or ","CM","Francophone","12000","12,000 (1988 SIL). 1,000 in Bikeng.","Niger-Congo","3"
"137","KOLBILA","1","klc","6","Eth14: Related to Chamba Leko.","CM","Francophone","2500","2,500 (1997 L. Lode).","Niger-Congo","6"
"45","KOM","1","bkm","4","","CM","Anglophone","233000","233,000 (2005 CABTAL), increasing. 69,900 monolinguals. Ethnic population: 233,000.","Niger-Congo","7"
"141","KOMA","1","kmy","7","Eth14: Related to Vere (Kobo)","CM","","35000","32,000 in Nigeria (1989). Population total all countries: 35,000.","Niger-Congo","6"
"146","KOROP","1","krp","7","Population is being asked to leave the area because there is a big forest reserve there.  Population may be less than 10,000.","CM","","17640","10,200 in Nigeria (Dimmendaal and Voeltz 2007). Population total all countries: 17,640.","Niger-Congo","9"
"135","KOSHIN","1","kid","8","est. pop: 1,250village of KoshinChange name to Koshin","CM","","1000","1,000 (2001 SIL).","Niger-Congo","7"
"302","KUK","1","kfn","8","Villages of Kuk, Kumfutu.","CM","","3000","3,000 (2001 SIL).","Niger-Congo","7"
"300","KUNG","1","kfl","10","Village of Kung.  Surrounded by Western Beboid languages.","CM","","1750","1,750 (2001 SIL).","Niger-Congo","7"
"134","KUO","1","xuo","6","Eth14: Closely related to Karang.","CM","Francophone","20250","12,300 in Chad (2011 SIL). Population total all countries: 20,250.","Niger-Congo","6"
"148","KUTEP","1","kub","6","","CM","","46000","44,600 in Nigeria (2000). Population total all countries: 46,000.","Niger-Congo","7"
"46","KWA’","1","bko","9","2 CREA word lists are available.  Any follow-up survey should occur in January when the roads are passable.","CM","Francophone","1000","1,000 (2000 SIL).","Niger-Congo","5"
"131","KWAJA","1","kdz","7","Might be able to use Yamba Scriptures.  RTT may be needed, though.  Kwaja may be intelligible with Ndaktup or bilingual in the Lus dialect of Mfumte.Est. pop: 2750 (1999).","CM","","2980","2,980 (2000).","Niger-Congo","7"
"152","KWAKUM","1","kwu","7","2 CREA word lists available.Info SIL 1987.","CM","","10000","10,000 (2002 SIL).","Niger-Congo","3"
"142","KWANJA","1","knp","6","Differences morphologiques existant entre les differents dialectes et par le passe, les problemes historiques ont cree des tensions parmi les kwanjas, la situation actuelle est favorable au developpement de leur unite linguistique. Le travail de recherche","CM","Francophone","10000","10,000 (2011 LBT).","Niger-Congo","1"
"154","LA’BI","1","lbi","12","Eth14: The language of initiation rites practised by the Gbaya, Mbum, and some Sara-Laka. Samarin says the vocabulary is borrowed from Sara languages","CM","","0","No known L1 speakers (Samarin 1971). L2 users: 4,400 (2006).","Niger-Congo","6"
"143","LAGWAN","1","kot","8","High priority for placing new team.All Kotoko languages: 167,471","CM","Francophone","10000","10,000 in Cameroon (Tourneux 2004), increasing. 40,000 all Kotoko languages (Tourneux 2004). Majority in Cameroon (2005 S. Allison).","Afro-Asiatic","4"
"159","LAIMBUE","1","lmx","7","Documented by George Shultz.  Is related to Aghem.","CM","","5000","5,000 (1994 SIL).","Niger-Congo","7"
"235","LAMNSO’","1","lns","4","Karl Grebe has been assigned as the OT consultant for Lamnso' (1999).","CM","Anglophone","240000","240,000 in Cameroon (2005 SIL), increasing. 72,000 monolinguals. Ethnic population: 240,000.","Niger-Congo","7"
"453","LEFA","1","lfa","7","","CM","","10000","10,000 (Mbongue et al. 2002).","Niger-Congo","2"
"156","LETI","1","leo","12","Eth14: The Mangisa people are reported to speak two languages: Mengisa-Njowi, spoken daily, and Leti, a secret language of tradition (see Mengisa).","CM","","0","No known L1 speakers.","Niger-Congo","2"
"157","LIMBUM","1","lmp","6","","CM","Anglophone","73000","73,000 in Cameroon (1982 SIL), increasing.","Niger-Congo","7"
"273","LONGTO","1","wok","7","","CM","","2400","2,400 (1982 SIL).","Niger-Congo","6"
"160","LUO","1","luw","11","It's located in a section of Atta, on the Mambila plateau.","CM","","1","1 (1995 B. Connell).","Unclassified","1"
"202","MADA","1","mxu","7","Potential future secondary project.Some help may be needed since P. Bachman is not going to work there.  An area where RC/Protestant feelings are not good.  Admin investigation needed as to whether UBS is involved.","CM","Francophone","17000","17,000 (1982 SIL).","Afro-Asiatic","4"
"161","MAFA","1","maf","6","Revision may be in progress (Two Mafa men came to DTL Semantics in 1999).Potential future secondary project (consultant input for revision of orthography differences between denominations and for formulation of a plan for revision and reprinting).Ma","CM","Francophone","140910","136,000 in Cameroon (1982 SIL). Population total all countries: 140,910.","Afro-Asiatic","4"
"279","MAJERA","1","xmj","8","Possibly bilingual in lagwan and musgum.May need more RTT to determine if they can use Lagwan materials.  Should wait until Lagwan team is assigned.","CM","","500","500 in Cameroon (Tourneux 2004).","Afro-Asiatic","4"
"164","MAKAA","1","mcp","6","2 CREA word lists available15% NT in first draft.","CM","Francophone","80000","80,000 (1987 SIL).","Niger-Congo","3"
"201","MALGBE","1","mxf","8","Is Sean Allison trying to develop this form as well?","CM","","6000","6,000 in Cameroon (Tourneux 2004).","Afro-Asiatic","4"
"205","MALIMBA","1","mzd","7","Used to be a part of Duala language.  May be intelligible with Duala.","CM","Francophone","2230","2,230 (2001 SIL).","Niger-Congo","5"
"165","MAMBAI","1","mcs","7","RA and RTT done by Chad team in April 2000 to determine if speakers were bilingual in Mundang.EFL does not plan to translate.","CM","Anglophone","10000","8,000 in Cameroon (2002 SIL). Population total all countries: 10,000.","Niger-Congo","4"
"203","MAMBILA, CAMEROON","1","mcu","6","2 CREA word lists are available.Eth14: Closely related language: Mvanlip (Magu) in Nigeria. Close to Mambila of Nigeria, but different. Dialects form a chain; one end unintelligible to speakers of the other. At least four dialects in Cameroon.","CM","Francophone","30000","30,000 (1993 UBS).","Niger-Congo","1"
"176","WANDALA","1","mfi","6","NT 1988.  A dialect cluster.","CM","Francophone","43500","23,500 in Cameroon (1982 SIL). Population total all countries: 43,500.","Afro-Asiatic","4"
"204","MANTA","1","myg","8","2  word lists are available.","CM","Anglophone","5300","5,300 (2001 SIL).","Niger-Congo","9"
"163","MASANA","1","mcn","6","Eth14: OT in progress. OT portions 1962. NT in Yagoua.All dialects understand Yagoua well. The first three dialects listed are West Masa, Wina and Gizay are Central Masa","CM","","233000","130,000 in Chad (2006). Population total all countries: 233,000.","Afro-Asiatic","4"
"193","MASLAM","1","msv","10","Could possibly use Mpade materials.","CM","","250","250 in Cameroon (Tourneux 2004).","Afro-Asiatic","4"
"175","MATAL","1","mfh","6","Work in progress on OT.May soon have a Language Committee (1998).","CM","Francophone","18000","18,000 (1982 SIL).","Afro-Asiatic","4"
"409","MAZAGWAY","1","dkx","6"," ","CM","Francophone","17000","17,000 (1997).",,"6"
"194","MBO’","1","mtk","8","People are shifting to Tikar outside of the home.Pop 3000?","CM","Anglophone","1490","1,490 (2000).","Niger-Congo","7"
"277","MBUDUM","1","xmd","7","","CM","Francophone","6000","6,000 (2001 SIL).","Afro-Asiatic","4"
"237","MBEMBE, TIGON","1","nza","6","High priority for team assignment.Entirely different from Mbembe of Nigeria which is in Cross River group.","CM","Anglophone","56000","36,000 in Cameroon (1982 SIL), increasing. Population total all countries: 56,000.","Niger-Congo","7"
"162","MBO","1","mbo","8","A cluster of closely related languages or dialects.Northern Cluster is a potential future secondary project.RTT  to be done in the northern Sambo group.Related to Akoose and Bassossi.","CM","Francophone","45000","45,000 (Ewané Etamé 1995).","Niger-Congo","5"
"276","MBONGA","1","xmb","7","","CM","","1490","1,490 (2000).","Niger-Congo","3"
"190","MBUKO","1","mqb","6","Mbuko should be standardised. The work of SIL, CABTAL, and UEENC should be coordinated so that work is not unecessarily repeated and time wasted.","CM","Francophone","15000","15,000 (2008 SIL), increasing.","Afro-Asiatic","4"
"185","MBULE","1","mlb","8","DTL participant represented the 'Yambasa group'.Intelligibility with Yangben and Nu Baca not fully determined.Bible translation status can be changed from possible to unlikely if a language development project is initiated in the central yambassa ","CM","Francophone","100","100 (2007), decreasing. 0 monolinguals.","Niger-Congo","2"
"168","MBUM","1","mdd","6","also 355.4 CREA word lists available (Mbere and Mbum-ouest and gbete-wuchaba, gbete-vanga)GBETE RA done in 1999 suggests RTT to be done with reference to Mbum-Ngaoundéré","CM","Francophone","51100","38,600 in Cameroon (1982 SIL). Population total all countries: 51,100.","Niger-Congo","1"
"73","MEDUMBA","1","byv","4","Has the whole Bible (1992).","CM","Francophone","210000","210,000 (1991 UBS).","Niger-Congo",""
"177","MEFELE","1","mfj","7","To measure the level of bilingualism with Mafa.","CM","Francophone","11000","11,000 (2002 SIL).","Afro-Asiatic","4"
"173","MENDANKWE-NKWEN","1","mfd","8","CAMLAC disagreed with the survey's suggestion to delete entry and put it under Ngemba, so it is still it's own language apart.Further survey would be pending Admin investigation of Ngemba.  Not sure what would be necessary to modify it's translation s","CM","Anglophone","23100","23,100 (2001 SIL).","Niger-Congo","7"
"278","MENGAKA","1","xmg","7","leaders of Bangam and Bamendjin will  agree on where the language should be developed.","CM","Francophone","20000","20,000 (1993 SIL).","Niger-Congo","7"
"166","MENGISA","1","mct","9","Standardisation of Mengisa is not deemed necessary due to the close relation of Mengisa to Eton and the high level of comprehension of ewondo. The written form of ewondo is recommended during the first years of school. If Eton were standardised, the Mangi","CM","Francophone","20000","20,000 (1979 SIL), decreasing.","Niger-Congo","2"
"170","MENKA","1","mea","7","Population figure is probably based on the thought that Menka, Ambele and Atong are one language.  The Wando language (ALCAM 865 Menka) has an estimated population of 4,000 based on 1987 Census extrapolation to 1999.Needs RA.  Difficult access, but mi","CM","Anglophone","5200","5,200 (2000 SIL).","Niger-Congo","7"
"172","MEREY","1","meq","6","NT in first draft.","CM","Francophone","10000","10,000 (1982 SIL).","Afro-Asiatic","4"
"126","MESAKA","1","iyo","7","Also 892 (batomo).  Batomo may be a separate language or related to Iceve-Maci.","CM","","14000","14,000 (1982 SIL).","Niger-Congo","9"
"180","META’","1","mgo","6","Also 866 (moghamo).Klaus S. says that Meta' and Moghamo have decided to develop and use a common written language.  His SPAR assignment is to get the Moghamo alphabet approved and to comform to the Meta' alphabet; and they are willing to call their enti","CM","Anglophone","87000","87,000 (1982 SIL), increasing.","Niger-Congo","7"
"214","MFUMTE","1","nfu","7","Word list is for Lus dialect.RTT should be done as well as attitude testing when standardization begins in the Lus or Kom dialects.Est. pop. of 18,000 to 19,000 Mfumte (all).  Census 1987 with 2.9% increase per year says for 1999 it is 8,800.  (Al","CM","Anglophone","24700","24,700 (1982 SIL).","Niger-Congo","7"
"122","MINA","1","hna","7","Potential future secondary project.Between 10,000 and 20,000.  Once Kotoko has been taken up, this would be top priority as an islamized group for assignment.A standardisation project for the Mina language is strongly recommended. Exclude Gamdugun a","CM","Francophone","11000","11,000 (2000).","Afro-Asiatic","4"
"183","MUNGBAM","1","mij","8","est. pop: 1,900Change name to Abar.  Villages of Abar, Missong, Ngun, Munken, Za'.","CM","","400","400 (Good et al. 2011).","Niger-Congo","7"
"188","MMAALA","1","mmu","8","DTL participant represented the 'Yambasa group'2 CREA word lists are available.RTT results showed mostly an adequate and, in one instance, a marginal level of intercomprehension between Elip, Mmala and Yangben.Yangben may therefore be a good candi","CM","Francophone","5300","5,300 (1982 SIL).","Niger-Congo","2"
"36","MMEN","1","bfm","7","High priority for team assignment.No material in other languages  appears to be adequate for mmen speakers to use in place of MT literacy materials. All the mmen groups interviewed reported that their language is in daily use, that no other language is ","CM","","35000","35,000 (2001 SIL), increasing. 1,000 Fungom (1994 SIL).","Niger-Congo","7"
"178","MOFU, NORTH","1","mfk","6","Eth14: Needed revision in progress.","CM","","27500","27,500 (1982 SIL).","Afro-Asiatic","4"
"182","MOFU-GUDUR","1","mif","6","35% of NT complete.","CM","Francophone","60000","60,000 (1998 SIL), increasing.","Afro-Asiatic","4"
"187","MOLOKO","1","mlw","6","","CM","Francophone","8500","8,500 (1992 SIL).","Afro-Asiatic","4"
"269","MOM JANGO","1","ver","7","","CM","","110520","104,000 in Nigeria (2000). Population total all countries: 110,520.","Niger-Congo","6"
"191","MONO","1","mru","9","Related to Dama.","CM","Francophone","300","300 (2001 SIL).","Niger-Congo","6"
"189","MPADE","1","mpi","8","Allisons w/SIL are developing this language.How extendable is the Makary dialect of Mpade to Afade?Refer to correspondence in the Survey E-mail Account.Eth14: Adaptation may be extended to Mser, Malgbe, Lagwan.  Shoe dialect is only in Cameroo","CM","Francophone","16000","16,000 in Cameroon (Tourneux 2004).","Afro-Asiatic","4"
"179","MPUMPONG","1","mgg","7","It is the survey team consensus that one written language will be satisfactory in the eyes of the great majority of the speakers of mpompo, Kunabeb, Boman, Bangantu and Mezime.","CM","Francophone","45000","45,000 (1991 SIL).","Niger-Congo","3"
"167","MPIEMO","1","mcx","7","Mpiemo is included the Mpo language along with Mpongmpong.Survey needed with dialects in CAR to determine appropriate strategy.  Survey Type to be determined (more research needed).Eth14: The Jasua dialect is spoken by most people and is well unde","CM","Francophone","29000","24,000 in Central African Republic (1996). Population total all countries: 29,000.","Niger-Congo","3"
"145","MSER","1","kqx","10","May need more RTT to determine if they can use Lagwan materials.  Should wait until Lagwan team is assigned.","CM","","500","500 in Cameroon (Tourneux 2004).","Afro-Asiatic","4"
"195","MUNDANG","1","mua","6","Eth14: Gelama may be a separate language.","CM","","235700","191,000 in Chad (2006). Population total all countries: 235,700.","Niger-Congo","4"
"198","MUNDANI","1","mnf","6","Eth14: Portions on cassette. All but 4 books of NT in draft, 50% checked (1998).","CM","Anglophone","34000","34,000 (1987 SIL).","Niger-Congo","9"
"181","MUNGAKA","1","mhk","7","Bible produced in 1961.  Little used.Eth14: It may be a dialect of Bamenyam. Related to Baba.","CM","","50100","50,100 (1982 SIL).","Niger-Congo","7"
"192","MUSEY","1","mse","6","OT in progressPe dialect is in Cameroon.","CM","","229000","209,000 in Chad (2006). Population total all countries: 229,000.","Afro-Asiatic","4"
"196","MUSGU","1","mug","6","OT in progress.","CM","Francophone","85900","61,500 in Cameroon (1982 SIL). Population total all countries: 85,900.","Afro-Asiatic","4"
"200","MUYANG","1","muy","6","","CM","Francophone","30000","30,000 (2007 SIL).","Afro-Asiatic","4"
"220","NAGUMI","1","ngv","1","Voegelin and Voegelin (1977.55) say this was the same as Ngong","CM","","0","No known L1 speakers.","Niger-Congo","6"
"174","NAKI","1","mff","8","","CM","","3000","3,000 (Breton 1993). 300 in Nse chiefdom.","Niger-Congo","7"
"208","NCANE","1","ncr","7","est. pop: 15,500","CM","","15500","15,500 (2002 SIL).","Niger-Congo","7"
"113","NDAI","1","gke","11","Only a few speakers left.","CM","Francophone","5","5","Niger-Congo","6"
"207","NDAKTUP","1","ncp","7","Could possibly use Mfumte Scripture, depending on which dialect is chosen to develop.After such a decision is made, RTT may be necessary to find out the real comprehension of Mfumte among the Ndaktup speakers.Est. pop: 1375 (1999 -- 1987 Census x ","CM","","2980","2,980 (2000).","Niger-Congo","7"
"233","NDA’NDA’","1","nnz","7","This language group is surrounded by already developing languages.Must verify school rates to determine if a SRT outside of the school context would be required to measure French comprehension in villages.","CM","Francophone","10000","10,000 (1990 SIL).","Niger-Congo","10"
"228","NDEMLI","1","nml","7","May be the same as Bandobo (A dialect of Tikar?)Eth14: Related to Tikar and Bandobo. May be the same as Bandobo.","CM","","5950","5,950 (2000).","Niger-Congo","5"
"212","NDOOLA","1","ndr","7","","CM","Anglophone","62520","60,400 in Nigeria (2000). Population total all countries: 62,520.","Niger-Congo","1"
"206","NGAMAMBO","1","nbv","8","More survey is needed here to know if it is really a separate language from Meta' or not.","CM","Anglophone","8000","8,000 (2002 SIL).","Niger-Congo","7"
"250","NGAMBAY","1","sba","4","Bible 1993","CM","Francophone","896000","896,000 in Chad (2006).","Nilo-Saharan","6"
"215","NGEMBA","1","nge","7","Also 911 (mundum).Potential future secondary project.High priority for an Admin investigation of advisability of involvement here (Church etc. leaders, attitudes).  Also RTT necessary to determine Mundum 2's relationship to Ngemba (Mankon).  Can be do","CM","Anglophone","18800","18,800 (2002 SIL).","Niger-Congo","7"
"216","NGIE","1","ngj","7","Potential future secondary project together with Ngwo and Ngishe, but Klaus S. indicates that Ngie with Ngishe might be able to use Meta'/Moghamo.   Needing further research to determine where to begin work.Dialects:  Teze and Andek.Local interest","CM","Anglophone","37000","37,000 (2001 SIL), increasing.","Niger-Congo","7"
"230","NGIEMBOON","1","nnh","6","Yemba and Ngyemboon language development project should be continued, being recognized as independent of one another. Bilingualism  between Yemba and Ngyemboon should be considered.  To determine the limit of application of the language work being conduct","CM","Francophone","250000","250,000 (2000 CABTAL), increasing. 80,000 monolinguals.","Niger-Congo","10"
"234","NGOSHIE","1","nsh","8","Potential future secondary project together with Ngwo and Ngie, but Klaus states  that Oshe has already indicated they are willing to  learn Meta' as a written language though they may actually prefer Moghamo.  Needing further research to determine where ","CM","","9200","9,200 (2001 SIL).","Niger-Congo","7"
"231","NGOMBA","1","jgo","6","Probable need of standardisation and language development. Representative from each village should help draw up the orthography and decide on standard reference dialect. The form spoken in Bamenkumbo, Bamesso, Bamendjinda may prove the most acceptable. It","CM","Francophone","63000","63,000 (1999 SIL), increasing.","Niger-Congo","10"
"226","NGOMBALE","1","nla","6","Potential future secondary project.  Some survey done in May 93, some follow-up needed.May soon have a Language Committee (1998).Before a project is initiated, however, a more in depth study of French bilingualism should be carried out, especially a","CM","Francophone","45000","45,000 (1993 SIL), increasing.","Niger-Congo","10"
"232","NGONG","1","nnx","1","Voegelin and Voegelin (1977.55) say this is the same as Nagumi.","CM","","0","No known L1 speakers.","Niger-Congo","6"
"227","KWASIO","1","nmg","6","Potential future secondary project in the Mvumbo dialect.1944 translation no longer available.  Cross-denominational interest in a common orthography and translation/literacy.Kwasio priest who did DTL is translating the Bible.  Presently about 75%","CM","Francophone","9000","9,000 in Cameroon (1982 SIL), increasing. Population total all countries: 22,000. L2 users: Some speakers of neighboring languages also use Kwasio (2011 SIL).","Niger-Congo","8"
"236","NGWE","1","nwe","7","Potential future secondary project.RTT needed with Yemba.  Maitrise student did dialectology on the group.  See Ngwe file for details.","CM","Anglophone","73200","73,200 (2001 SIL).","Niger-Congo","9"
"217","NGWO","1","ngn","7","Potential future secondary project together with Ngie and Ngishe.  Needing further research to determine where to begin work.About 6 word lists are available for Ngwo.Population figure includes Ngishe (8000).","CM","Anglophone","22000","22,000 (2004 SIL).","Niger-Congo","7"
"229","NIMBARI","1","nmr","12","","CM","","0","No known L1 speakers. Ethnic population: 130.","Niger-Congo","6"
"171","NJEN","1","njj","7","Intelligibility of or bilingualism in Meta' and Mundani needs evaluation.Southeast of Batibo.","CM","Anglophone","1800","1,800 (2002 SIL).","Niger-Congo","7"
"310","NJYEM","1","njy","6","","CM","Francophone","3500","3,500 in Cameroon. Population total all countries: 7,000. 2,980 monolinguals.","Niger-Congo","3"
"308","NKONGHO","1","nkc","8","Nguti Subdivision, Kupe-Muanenguba Division.  East of Bassossi, North of Mbo, South of Ngwe.","CM","","2230","2,230 (2000).","Niger-Congo","9"
"155","NOMAANDE","1","lem","6","","CM","Francophone","6000","6,000 (1982 SIL), increasing.","Niger-Congo","2"
"222","NOONE","1","nhu","6","","CM","Anglophone","25000","25,000 (2001 SIL).","Niger-Congo","7"
"9","SARI","1","asj","7","est. pop: 6,400","CM","","7000","7,000 (2001 SIL).","Niger-Congo","7"
"14","NUBACA","1","baf","8","DTL participant represented the 'Yambasa group'When survey is done in mbola, yangben, elip, and Mmaala, the survey team should remember the possibility that speakers of Baca could also benefit from the standardisation of Yambassa. People from Bongo who ","CM","Francophone","4500","4,500 (2007 SIL). 0 monolinguals. Ethnic population: 5,000.","Niger-Congo","2"
"282","NUGUNU","1","yas","6","DTL participant represented the 'Yambasa group'.  There were also many to represent Nugunu alone.2 CREA word lists available.","CM","Francophone","35000","35,000 (1987 SIL).","Niger-Congo","2"
"199","NYONG","1","muo","7","Survey team referred to it as Mubako.Recommendations of survey:Speakers attitudes are positive toward use/adaption of Samba Leko written materials.Speakers refer to themselves as Samba Leko but have difficulty speaking it.  Instead, they use Pid","CM","","30000","30,000 in Cameroon (2008 census).","Niger-Congo","7"
"238","NZAKAMBAY","1","nzy","6","NT 1994.More than 15,000 total.  See Chad listing.","CM","Francophone","31500","18,500 in Chad (2000). Population total all countries: 31,500.","Niger-Congo","6"
"223","NZANYI","1","nja","9","","CM","","179000","170,000 in Nigeria (2013 SIL). Population total all countries: 179,000.","Afro-Asiatic","6"
"239","OBLO","1","obl","11","","CM","Francophone","","","Niger-Congo","6"
"240","OKU","1","oku","6","","CM","Anglophone","40000","40,000 (1991 L. Davis).","Niger-Congo","7"
"242","OSATU","1","ost","8","est. pop: 400North of Amasi (Manta village according to ALCAM).  Best to helicopter in and survey Caka and Balo at the same time.","CM","","400","400 (2002 SIL).","Niger-Congo","9"
"266","WUZLAM","1","udl","6","Willie and Annuka Kinnaird are translating here.","CM","Francophone","10500","10,500 (1982 SIL), increasing. Very few monolinguals.","Afro-Asiatic","4"
"245","PAM","1","pmn","11","","CM","Francophone","30","30 (2003 SIL).","Niger-Congo","6"
"247","PANA","1","pnz","6","Man may be separate language.  Survey is needed and requested by Bob Ulfers.  Population is almost entirely in CAR.  Some are in urban areas in Cameroon.  Special survey required.RA or RTT?  Check to see if RTT tapes exist already.","CM","","85980","82,000 in Central African Republic (1996). 63,000 Pana, 10,000 Pondo, 9,000 Gonge. Population total all countries: 85,980.","Niger-Congo","6"
"213","DUGUN","1","ndu","7","Lars Lode says 1997 MT translator needs assistance from linguist. Might be betterto change from Saan to Naan dialect.  NT 12% complete (1991).  80% lexical similarity with Dii. They refer to themselves as Dugun. Close to Duupa and Saa. EELC primer.","CM","","7000","7,000 (1997 L. Lode).","Niger-Congo","6"
"149","PEERE","1","pfe","6","2 Word Lists are available (CREA).NT 1985.  OT in progress (1991)","CM","","15000","15,000 in Cameroon (1993).","Niger-Congo","1"
"158","PÉVÉ","1","lme","7","NT 1986.","CM","","35720","30,000 in Chad (1999 SIL). Population total all countries: 35,720.","Afro-Asiatic","6"
"272","PIDGIN, CAMEROON","1","wes","2","22% of Bible complete (1995).  A growing number of first language speakers. Used by the police, prisons, urban school children at play since 1884. Now the most widespread lingua franca in Cameroon, used by about half the population (Todd and Hancock 1986)","CM","","","L2 users: 2,000,000 (1989 UBS).","Creole","9"
"246","PINYIN","1","pny","6","Grebe says population could be 25,000.See Ngemba file (911-917)Eth14: May be inherently intelligible with the Mankon dialect of Ngemba.  Related to Awing, Ngemba, Bafut, and Mendankwe.","CM","Anglophone","24600","24,600 (2001 SIL), increasing.","Niger-Congo","7"
"243","PARKWA","1","pbi","6","NT 1992.  Work in progress on OT.","CM","Francophone","30000","30,000 (1993 SIL).","Afro-Asiatic","4"
"244","POL","1","pmm","7","The dialects of Asom and Kinda are in Cameroon (maybe others too).Survey here should be co-ordinated with Congo-Gabon Branch (if anyone is there).","CM","","44130","38,700 in Cameroon (2000). Population total all countries: 44,130.","Niger-Congo","3"
"150","PSIKYE","1","kvj","7","'Some in Nigeria' -Ethn.NT 1988.","CM","","52500","40,500 in Cameroon (1982 SIL). Population total all countries: 52,500.","Afro-Asiatic","4"
"210","SAMBA LEKO","1","ndi","6","NT in first draft (1987).  Closely related to Kolbila.","CM","","62000","62,000 in Nigeria (2000).","Niger-Congo","6"
"254","SHARWA","1","swq","7","Southern Bourrah Subdivision, Mayo-Tsanaga Division, Far North Province; a few in Mayo-Louti Division, North Province.SRT needed in Fulfulde.","CM","Francophone","5100","5,100 (2000 SIL).","Afro-Asiatic","4"
"253","SWO","1","sox","8","There was no evidence of a felt need for standardisation, although the Sso were interested in learning to read and write their language, there were no outward signs of any attempted activity in this regard.May be able to  use the Scriptures in Beti or","CM","Francophone","9000","9,000 (1992 SIL).","Niger-Congo","2"
"251","SUGA","1","sgi","7","Different from Nibari (Nyamnyam).","CM","","10000","10,000 (1985).","Niger-Congo","1"
"221","TIBEA","1","ngy","8","Further revision of this status would require verification of the data presented in this report with other knowledgable sources in the Tibea area.","CM","Francophone","1400","1,400 (1992 SIL).","Niger-Congo","2"
"258","TIKAR","1","tik","6","NT 1989.  OT in progress.  Bandobo is a dialect or closely related language. The Bankim call their dialect 'Twumwu', the Ngambe call theirs 'Tige'.","CM","Francophone","25000","25,000 (1989 SIL).","Niger-Congo","2"
"259","TIV","1","tiv","4","Eth14: A few in Cameroon.  New Bible in progress (1995).","CM","","2210000","2,210,000 in Nigeria (1991 UBS).","Niger-Congo","9"
"260","TO","1","toz","12","An ancient secret male initiation language of the Gbaya.","CM","","0","No known L1 speakers in Cameroon.","Niger-Congo","6"
"261","TSUVAN","1","tsh","7","Eth14: Northeast of Dourbeye in the village of Teleki, southeasternBourrah Subdivision, Mayo-Tsanaga Division, Far North Province; some in Mayo-Louti Division, North Province.","CM","Francophone","2300","2,300 (2000 SIL).","Afro-Asiatic","4"
"15","TUKI","1","bag","7","Potential future secondary project.5 CREA word lists are available.","CM","Francophone","26000","26,000 (1982 SIL), increasing.","Niger-Congo","2"
"20","TUNEN","1","baz","6","Also 514 (ni nyo'o).Potential future secondary project.Possible CARLA adaptation from Nomaande.  Possible CABTAL project.Due to language attitude and a low degree of inter-comprehension, it would not be advisable to choose one of the 5 dialects sp","CM","Francophone","35300","35300","Niger-Congo","2"
"262","TUOTOMB","1","ttf","10","Speakers are bilingual in Tunen, and some in Yambeta, or Cameroon Pidgin.  Many live in urban areas.","CM","","1000","1,000 (Dimmendaal and Voeltz 2007). A few speakers found in Bonek near Ndikinemeki (Dimmendaal and Voeltz 2007).","Niger-Congo","2"
"263","TUPURI","1","tui","6","NT 1988.  OT in progress.","CM","Francophone","229000","125,000 in Cameroon. Population total all countries: 229,000.","Niger-Congo","4"
"265","TWENDI","1","twn","10","Speakers are bilingual in Kwanja. The language appears to be diminishing in use","CM","","30","30 (2000 B. Connell). Ethnic population: 1,000 (1991 SIL).","Niger-Congo","1"
"303","USAGHADE","1","usk","8","A separate language from Efik.  Isangele subdivision.","CM","","10000","10,000 in Cameroon (1990 B. Connell).","Niger-Congo","9"
"186","VAME","1","mlr","6","Potential future secondary project.   Mo Perrin may help if Andre Doucha is free to translate in his own language.     A standard reference dialect needs to be identified, but Mindreme seems probable.      3 Word lists available (CREA).     Willie K","CM","Francophone","8500","8,500 (1992 SIL). Few monolinguals.","Afro-Asiatic","4"
"17","VENGO","1","bav","6","Closely related languages: Wushi, Kenswei-Nsei, Bamunka.","CM","","27000","27,000 (2008 SIL).","Niger-Congo","7"
"270","VUTE","1","vut","6","3 CREA word lists are available.40% of NT complete (1985).","CM","Francophone","21000","20,000 in Cameroon (1997 L. Lode). 300 in Banyo (1995 B. Connell). Population total all countries: 21,000.","Niger-Congo","2"
"275","WAWA","1","www","8","Fulfulde SRT needed!The Wawa people live primarily in 13 villages running north to south, being situated east of Banyo. The population numbers 3245 inhabitants. It is interesting to note that nine of these villages are divided in two, showing by their","CM","","3000","3,000 (1991 SIL).","Niger-Congo","1"
"271","WEH","1","weh","7","Wait community interest and availability of consultant help.Eth14: Little dialect variation. Closely related to Aghem, but considered to be a separate language.  Some speakers use Cameroon Pidgin as second language; some multilingualism with Isu.","CM","","6900","6,900 (1994 SIL), increasing.","Niger-Congo","7"
"56","WUMBOKO","1","bqm","8","RTT with Mokpwe should wait until Mokpwe standardisation is happening.Eth14: Probably intelligible with Mokpwe, but different enough from Duala to possibly need separate literature.","CM","","4000","4,000 (2000).","Niger-Congo","9"
"61","WUSHI","1","bse","7","Eth14: Closely related to Vengo, Kenswei-Nsei, and Bamunka.  East of Ndop.","CM","Anglophone","25000","25,000 (2008 SIL).","Niger-Congo","7"
"283","YAMBETA","1","yat","8","30% of NT in first draft in Nigi dialect (1985).","CM","Francophone","3700","3,700 (1982 SIL).","Niger-Congo","2"
